File,Class,isDC,isGC
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.QueryCommand,QueryCommand,1,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.StoreExportCommand,StoreExportCommand,1,0
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.EncryptCommand,EncryptCommand,1,0
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.ListCommand,ListCommand,1,0
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.BstatCommand,BstatCommand,0,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.DefaultPasswordFactory,DefaultPasswordFactory,1,0
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.store.StoreExporter,StoreExporter,0,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.store.tar.TarBuffer,TarBuffer,1,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.store.tar.TarUtils,TarUtils,0,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.command.store.tar.TarInputStream,TarInputStream,0,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.filter.AbstractQueryFilter,AbstractQueryFilter,1,0
activemq.activemq-console.src.main.java.org.apache.activemq.console.filter.MBeansObjectNameQueryFilter,MBeansObjectNameQueryFilter,0,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.filter.AmqMessagesQueryFilter,AmqMessagesQueryFilter,0,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.filter.MapTransformFilter,MapTransformFilter,0,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.filter.MBeansRegExQueryFilter,MBeansRegExQueryFilter,1,0
activemq.activemq-console.src.main.java.org.apache.activemq.console.filter.WildcardTransformFilter,WildcardTransformFilter,1,0
activemq.activemq-console.src.main.java.org.apache.activemq.console.filter.GroupPropertiesViewFilter,GroupPropertiesViewFilter,1,0
activemq.activemq-console.src.main.java.org.apache.activemq.console.formatter.CommandShellOutputFormatter,CommandShellOutputFormatter,0,1
activemq.activemq-console.src.main.java.org.apache.activemq.console.util.JmxMBeansUtil,JmxMBeansUtil,0,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.ManagedConnectionTest,ManagedConnectionTest,1,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.FailoverManagedConnectionTest,FailoverManagedConnectionTest,1,0
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.MDBTest,MDBTest,0,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.ConnectionManagerAdapter,ConnectionManagerAdapter,1,0
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.ActiveMQActivationSpecTest,ActiveMQActivationSpecTest,0,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.ActiveMQConnectionFactoryTest,ActiveMQConnectionFactoryTest,0,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.MessageEndpointProxyTest,MessageEndpointProxyTest,1,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.JmsXAQueueTransactionTest,JmsXAQueueTransactionTest,0,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.ServerSessionImplTest,ServerSessionImplTest,0,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.JmsXARollback2CxTransactionTest,JmsXARollback2CxTransactionTest,0,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.FailoverManagedClusterTest,FailoverManagedClusterTest,0,1
activemq.activemq-ra.src.test.java.org.apache.activemq.ra.ManagedConnectionFactoryTest,ManagedConnectionFactoryTest,1,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ActiveMQConnectionFactory,ActiveMQConnectionFactory,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ActiveMQResourceAdapter,ActiveMQResourceAdapter,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.InboundConnectionProxyFactory,InboundConnectionProxyFactory,1,0
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ManagedSessionProxy,ManagedSessionProxy,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ActiveMQManagedConnectionFactory,ActiveMQManagedConnectionFactory,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.MessageEndpointProxy,MessageEndpointProxy,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.MessageEndpointProxy,MessageEndpointState,1,0
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.MessageEndpointProxy,MessageEndpointAlive,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.InboundSessionProxy,InboundSessionProxy,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ActiveMQEndpointWorker,ActiveMQEndpointWorker,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ActiveMQActivationSpec,ActiveMQActivationSpec,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ActiveMQConnectionSupport,ActiveMQConnectionSupport,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.LocalAndXATransaction,LocalAndXATransaction,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ActiveMQManagedConnection,ActiveMQManagedConnection,1,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ServerSessionImpl,ServerSessionImpl,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.SimpleConnectionManager,SimpleConnectionManager,1,0
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ActiveMQConnectionRequestInfo,ActiveMQConnectionRequestInfo,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.InvalidMessageEndpointException,InvalidMessageEndpointException,1,0
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ManagedTransactionContext,ManagedTransactionContext,1,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ServerSessionPoolImpl,ServerSessionPoolImpl,0,1
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.InboundContextSupport,InboundContextSupport,1,0
activemq.activemq-ra.src.main.java.org.apache.activemq.ra.ManagedConnectionProxy,ManagedConnectionProxy,0,1
activemq.activemq-karaf.src.main.java.org.apache.activemq.karaf.commands.ActiveMQCommand,ActiveMQActionPreparator,0,1
activemq.activemq-karaf.src.main.java.org.apache.activemq.karaf.commands.ActiveMQCommandSupport,ActiveMQCommandSupport,1,1
activemq.activemq-fileserver.src.test.java.org.apache.activemq.util.HttpTestSupport,HttpTestSupport,0,1
activemq.activemq-fileserver.src.test.java.org.apache.activemq.util.HttpBlobTest,HttpBlobTest,1,0
activemq.activemq-fileserver.src.main.java.org.apache.activemq.util.RestFilter,RestFilter,1,0
activemq.activemq-fileserver.src.main.java.org.apache.activemq.util.FilenameGuardFilter,FilenameGuardFilter,1,0
activemq.activemq-fileserver.src.main.java.org.apache.activemq.util.FilenameGuardFilter,GuardedHttpServletRequest,0,1
activemq.activemq-fileserver.src.main.java.org.apache.activemq.util.IOHelper,IOHelper,0,1
activemq.activemq-web-console.src.test.java.org.apache.activemq.web.tool.Main,Main,1,0
activemq.activemq-web-console.src.main.java.org.apache.activemq.web.WebConsoleStarter,WebConsoleStarter,1,0
activemq.activemq-web-console.src.main.java.org.apache.activemq.web.WebConsoleStarter,OsgiUtil,1,0
activemq.activemq-web-console.src.main.java.org.apache.activemq.web.config.OsgiConfiguration,OsgiConfiguration,0,1
activemq.activemq-web-console.src.main.java.org.apache.activemq.web.filter.ApplicationContextFilter,ApplicationContextFilter,1,1
activemq.activemq-web-console.src.main.java.org.apache.activemq.web.controller.DeleteDestination,DeleteDestination,1,0
activemq.activemq-web-console.src.main.java.org.apache.activemq.web.controller.SendMessage,SendMessage,0,1
activemq.activemq-spring.src.test.java.org.apache.activemq.spring.Listener,Listener,1,0
activemq.activemq-spring.src.test.java.org.apache.activemq.spring.SpringTest,SpringTest,1,0
activemq.activemq-spring.src.test.java.org.apache.activemq.spring.ParallelXATransactionTest,ParallelXATransactionTest,0,1
activemq.activemq-spring.src.test.java.org.apache.activemq.spring.ParallelXATransactionTest,ProducerThread,0,1
activemq.activemq-spring.src.test.java.org.apache.activemq.spring.ListenerTest,ListenerTest,0,1
activemq.activemq-spring.src.test.java.org.apache.activemq.usecases.AMQDeadlockTest3,AMQDeadlockTest3,0,1
activemq.activemq-spring.src.test.java.org.apache.activemq.usecases.AMQFailoverIssue,AMQFailoverIssue,0,1
activemq.activemq-spring.src.test.java.org.apache.activemq.usecases.AMQDeadlockTestW4Brokers,AMQDeadlockTestW4Brokers,0,1
activemq.activemq-spring.src.test.java.org.apache.activemq.store.leveldb.LevelDBConfigTest,LevelDBConfigTest,1,1
activemq.activemq-spring.src.test.java.org.apache.bugs.LoadBalanceTest,LoadBalanceTest,0,1
activemq.activemq-spring.src.test.java.org.apache.bugs.AMQ1730Test,AMQ1730Test,0,1
activemq.activemq-spring.src.test.java.org.apache.bugs.AMQ2754Test,AMQ2754Test,0,1
activemq.activemq-spring.src.main.java.org.apache.activemq.network.jms.JmsQueueConnector,JmsQueueConnector,1,0
activemq.activemq-spring.src.main.java.org.apache.activemq.network.jms.JmsTopicConnector,JmsTopicConnector,1,0
activemq.activemq-spring.src.main.java.org.apache.activemq.network.jms.JndiTemplateLookupFactory,JndiTemplateLookupFactory,1,0
activemq.activemq-spring.src.main.java.org.apache.activemq.xbean.XBeanBrokerService,XBeanBrokerService,1,0
activemq.activemq-spring.src.main.java.org.apache.activemq.xbean.PooledBrokerFactoryBean,SharedBroker,1,0
activemq.activemq-spring.src.main.java.org.apache.activemq.xbean.BrokerFactoryBean,BrokerFactoryBean,0,1
activemq.activemq-spring.src.main.java.org.apache.activemq.hooks.SpringContextHook,SpringContextHook,1,0
activemq.activemq-spring.src.main.java.org.apache.activemq.hooks.osgi.SpringOsgiContextHook,SpringOsgiContextHook,1,0
activemq.activemq-spring.src.main.java.org.apache.activemq.spring.ActiveMQConnectionFactory,ActiveMQConnectionFactory,0,1
activemq.activemq-spring.src.main.java.org.apache.activemq.spring.SpringBrokerContext,SpringBrokerContext,1,0
activemq.activemq-spring.src.main.java.org.apache.activemq.spring.Utils,Utils,0,1
activemq.activemq-spring.src.main.java.org.apache.activemq.spring.ActiveMQConnectionFactoryFactoryBean,ActiveMQConnectionFactoryFactoryBean,0,1
activemq.activemq-spring.src.main.java.org.apache.activemq.spring.ActiveMQXAConnectionFactory,ActiveMQXAConnectionFactory,0,1
activemq.activemq-spring.src.main.java.org.apache.activemq.pool.PooledConnectionFactoryBean,PooledConnectionFactoryBean,0,1
activemq.activemq-spring.src.main.java.org.apache.activemq.security.CachedLDAPAuthorizationMap,CachedLDAPAuthorizationMap,1,0
activemq.activemq-karaf-itest.src.test.java.org.apache.activemq.karaf.itest.AbstractFeatureTest,AbstractFeatureTest,1,1
activemq.activemq-karaf-itest.src.test.java.org.apache.activemq.karaf.itest.ActiveMQBrokerFeatureTest,ActiveMQBrokerFeatureTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.DlqTest,DlqTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.DlqTest,CanError,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.CamelEmbeddedBrokerTestSupport,CamelEmbeddedBrokerTestSupport,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.JmsJdbcXALoadTest,JmsJdbcXALoadTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.TransactedConsumeTest,TransactedConsumeTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.CamelVMTransportRoutingTest,CamelVMTransportRoutingTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.CamelJmsTest,CamelJmsTest,1,0
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.JmsJdbcXATest,JmsJdbcXATest,1,0
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.AMQ2611Test,AMQ2611Test,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.AMQ2611Test,Consumer,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.CamelRedeliveryTest,CamelRedeliveryTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.CamelRedeliveryTest,DestinationExtractor,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.CamelDestinationExclusiveConsumerTest,CamelDestinationExclusiveConsumerTest,1,0
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.SetGroupIdProcessor,SetGroupIdProcessor,1,0
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.SetHeaderTest,SetHeaderTest,1,0
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.AdvisoryConsumerExample,AdvisoryConsumerExample,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.ActiveMQConfigureTest,ActiveMQConfigureTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.JmsSimpleRequestReplyTest,JmsSimpleRequestReplyTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.ActiveMQJmsHeaderRouteTest,ActiveMQJmsHeaderRouteTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.ComplexRequestReplyTest,ComplexRequestReplyTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.ActiveMQReplyToHeaderUsingConverterTest,ActiveMQReplyToHeaderUsingConverterTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.ActiveMQRouteTest,ActiveMQRouteTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.AutoExposeQueuesInCamelTest,AutoExposeQueuesInCamelTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.InvokeRequestReplyUsingJmsReplyToHeaderTest,InvokeRequestReplyUsingJmsReplyToHeaderTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.InvokeRequestReplyUsingJmsReplyToHeaderTest,MyServer,1,0
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.component.ActiveMQJmsHeaderRouteForceTest,ActiveMQJmsHeaderRouteForceTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.converter.InvokeMessageListenerTest,InvokeMessageListenerTest,0,1
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.converter.InvokeJmsMessageListenerTest,InvokeJmsMessageListenerTest,1,0
activemq.activemq-camel.src.test.java.org.apache.activemq.camel.converter.InvokeJmsMessageListenerTest,MyMessageListener,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelTopic,CamelTopic,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageConsumer,CamelMessageConsumer,0,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelMessageProducer,CamelMessageProducer,0,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueueReceiver,CamelQueueReceiver,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelTopicSubscriber,CamelTopicSubscriber,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueue,CamelQueue,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelDestination,CamelDestination,0,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.CamelQueueSender,CamelQueueSender,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQComponent,ActiveMQComponent,0,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.CamelEndpointLoader,CamelEndpointLoader,0,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.component.ActiveMQConfiguration,ActiveMQConfiguration,0,1
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.IdentityMessageReuseConverter,IdentityMessageReuseConverter,1,0
activemq.activemq-camel.src.main.java.org.apache.activemq.camel.converter.ActiveMQMessageConverter,ActiveMQMessageConverter,0,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.plist.PListImplTest,PListImplTest,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,IndexBenchmark,0,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,ListIndexTest,0,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.ListIndexTest,HashSetStringMarshaller,0,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.BTreeIndexBenchMark,BTreeIndexBenchMark,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.IndexTestSupport,IndexTestSupport,0,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.index.HashIndexBenchMark,HashIndexBenchMark,1,0
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.util.SequenceSetTest,SequenceSetTest,0,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.page.PageFileTest,PageFileTest,0,1
activemq.activemq-kahadb-store.src.test.java.org.apache.activemq.store.kahadb.disk.journal.JournalTest,JournalTest,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,LFUCache,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.util.LFUCache,CacheNode,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,MessageDatabase,0,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,Metadata,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,MetadataMarshaller,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,opCount,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,StoredSubscription,1,0
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,MessageKeysMarshaller,0,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,StoredDestination,1,1
activemq.activemq-kahadb-store.src.main.java.org.apache.activemq.store.kahadb.MessageDatabase,StoredDestinationMarshaller,0,1
