File,Class,isDC,isGC
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.PersistentProvenanceRepository,PersistentProvenanceRepository,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.PersistentProvenanceRepository,ComputeLineageRunnable,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.PersistentProvenanceRepository,RemoveExpiredQueryResults,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.ByteArraySchemaRecordReader,ByteArraySchemaRecordReader,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.EncryptedSchemaRecordReader,EncryptedSchemaRecordReader,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.ByteArraySchemaRecordWriter,ByteArraySchemaRecordWriter,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.IndexConfiguration,IndexConfiguration,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.EventIdFirstSchemaRecordWriter,EventIdFirstSchemaRecordWriter,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.WriteAheadProvenanceRepository,WriteAheadProvenanceRepository,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.StandardRecordWriter,StandardRecordWriter,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.StandardRecordReader,StandardRecordReader,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.EventIdFirstSchemaRecordReader,EventIdFirstSchemaRecordReader,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.EncryptedWriteAheadProvenanceRepository,EncryptedWriteAheadProvenanceRepository,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.AbstractRecordWriter,AbstractRecordWriter,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.EncryptedSchemaRecordWriter,EncryptedSchemaRecordWriter,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.SearchFailedException,SearchFailedException,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.EventIndexTask,EventIndexTask,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.LatestEventsPerProcessorQuery,LatestEventsPerProcessorQuery,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.LuceneCacheWarmer,LuceneCacheWarmer,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.IndexableDocument,IndexableDocument,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.LatestEventsQuery,LatestEventsQuery,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.IndexDirectoryManager,IndexDirectoryManager,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.QueryTask,QueryTask,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.IndexLocation,IndexLocation,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.StoredDocument,StoredDocument,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.LuceneEventIndex,LuceneEventIndex,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.ConvertEventToLuceneDocument,ConvertEventToLuceneDocument,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.index.lucene.ConvertEventToLuceneDocument,UnIndexedLongField,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.expiration.FileRemovalAction,FileRemovalAction,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.schema.EventIdFirstHeaderSchema,EventIdFirstHeaderSchema,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.schema.EventIdFirstHeaderSchema,FieldNames,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.schema.EventRecord,EventRecord,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.schema.LookupTableEventSchema,LookupTableEventSchema,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.schema.LookupTableEventRecordFields,LookupTableEventRecordFields,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.schema.EventFieldNames,EventFieldNames,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.schema.LookupTableEventRecord,LookupTableEventRecord,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.schema.EventRecordFields,EventRecordFields,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.IndexingAction,IndexingAction,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.IndexSearch,IndexSearch,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.FieldNames,FieldNames,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.SimpleIndexManager,SimpleIndexManager,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.DocsReader,DocsReader,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.LuceneEventIndexSearcher,LuceneEventIndexSearcher,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.CachingIndexManager,CachingIndexManager,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.CachingIndexManager,ActiveIndexSearcher,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.LuceneUtil,LuceneUtil,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.DeleteIndexAction,DeleteIndexAction,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.UpdateMinimumEventId,UpdateMinimumEventId,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.lucene.LineageQuery,LineageQuery,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.serialization.RecordReaders,RecordReaders,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.serialization.EventFileCompressor,EventFileCompressor,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.serialization.RecordWriters,RecordWriters,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.serialization.CompressableRecordReader,CompressableRecordReader,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.serialization.CompressableRecordWriter,CompressableRecordWriter,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.util.CloseableUtil,CloseableUtil,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.util.DirectoryUtils,DirectoryUtils,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.util.ByteArrayDataOutputStreamCache,ByteArrayDataOutputStreamCache,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.util.NamedThreadFactory,NamedThreadFactory,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.util.DumpEventFile,DumpEventFile,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.toc.StandardTocReader,StandardTocReader,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.toc.TocUtil,TocUtil,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.store.PartitionedEventStore,PartitionedEventStore,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.store.RecordWriterLease,RecordWriterLease,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.store.PartitionedWriteAheadEventStore,PartitionedWriteAheadEventStore,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.store.WriteAheadStorePartition,WriteAheadStorePartition,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.store.iterator.AuthorizingEventIterator,AuthorizingEventIterator,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.store.iterator.SequentialRecordReaderEventIterator,SequentialRecordReaderEventIterator,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-persistent-provenance-repository.src.main.java.org.apache.nifi.provenance.store.iterator.SelectiveRecordReaderEventIterator,SelectiveRecordReaderEventIterator,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-volatile-provenance-repository.src.test.java.org.apache.nifi.provenance.TestVolatileProvenanceRepository,TestVolatileProvenanceRepository,1,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-volatile-provenance-repository.src.main.java.org.apache.nifi.provenance.VolatileProvenanceRepository,VolatileProvenanceRepository,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-volatile-provenance-repository.src.main.java.org.apache.nifi.provenance.VolatileProvenanceRepository,QueryRunnable,0,1
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-volatile-provenance-repository.src.main.java.org.apache.nifi.provenance.VolatileProvenanceRepository,ComputeLineageRunnable,1,0
nifi.nifi-nar-bundles.nifi-provenance-repository-bundle.nifi-volatile-provenance-repository.src.main.java.org.apache.nifi.provenance.VolatileProvenanceRepository,RemoveExpiredQueryResults,1,0
nifi.nifi-nar-bundles.nifi-ambari-bundle.nifi-ambari-reporting-task.src.test.java.org.apache.nifi.reporting.ambari.TestAmbariReportingTask,TestAmbariReportingTask,0,1
nifi.nifi-nar-bundles.nifi-ambari-bundle.nifi-ambari-reporting-task.src.test.java.org.apache.nifi.reporting.ambari.TestAmbariReportingTask,TestableAmbariReportingTask,1,0
nifi.nifi-nar-bundles.nifi-ambari-bundle.nifi-ambari-reporting-task.src.main.java.org.apache.nifi.reporting.ambari.AmbariReportingTask,AmbariReportingTask,1,1
nifi.nifi-nar-bundles.nifi-social-media-bundle.nifi-twitter-processors.src.test.java.org.apache.nifi.processors.twitter.TestLocationUtil,TestLocationUtil,1,0
nifi.nifi-nar-bundles.nifi-social-media-bundle.nifi-twitter-processors.src.test.java.org.apache.nifi.processors.twitter.TestGetTwitter,TestGetTwitter,0,1
nifi.nifi-nar-bundles.nifi-social-media-bundle.nifi-twitter-processors.src.main.java.org.apache.nifi.processors.twitter.GetTwitter,GetTwitter,1,1
nifi.nifi-nar-bundles.nifi-social-media-bundle.nifi-twitter-processors.src.main.java.org.apache.nifi.processors.twitter.GetTwitter,FollowingValidator,1,0
nifi.nifi-nar-bundles.nifi-social-media-bundle.nifi-twitter-processors.src.main.java.org.apache.nifi.processors.twitter.LocationUtil,LocationUtil,1,0
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.test.java.org.apache.nifi.processors.script.TestExecuteJavascript,TestExecuteJavascript,1,0
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.test.java.org.apache.nifi.processors.script.TestInvokeGroovy,TestInvokeGroovy,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.test.java.org.apache.nifi.processors.script.TestInvokeJavascript,TestInvokeJavascript,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.test.java.org.apache.nifi.processors.script.BaseScriptTest,AccessibleExecuteScript,1,0
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.test.java.org.apache.nifi.processors.script.BaseScriptTest,AccessibleInvokeScriptedProcessor,1,0
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.test.java.org.apache.nifi.processors.script.TestExecuteClojure,TestExecuteClojure,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.test.java.org.apache.nifi.processors.script.TestInvokeJython,TestInvokeJython,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.test.java.org.apache.nifi.processors.script.TestExecuteJython,TestExecuteJython,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.test.java.org.apache.nifi.processors.script.TestExecuteGroovy,TestExecuteGroovy,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.record.script.ScriptedReader,ScriptedReader,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.record.script.AbstractScriptedRecordFactory,AbstractScriptedRecordFactory,1,0
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.record.script.ScriptedRecordSetWriter,ScriptedRecordSetWriter,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.lookup.script.ScriptedLookupService,ScriptedLookupService,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.reporting.script.ScriptedReportingTask,ScriptedReportingTask,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.processors.script.InvokeScriptedProcessor,InvokeScriptedProcessor,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.processors.script.ExecuteScript,ExecuteScript,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.processors.script.engine.ClojureScriptEngineFactory,ClojureScriptEngineFactory,1,0
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.script.AbstractScriptedControllerService,AbstractScriptedControllerService,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.script.ScriptingComponentHelper,ScriptingComponentHelper,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.script.impl.ClojureScriptEngineConfigurator,ClojureScriptEngineConfigurator,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.script.impl.GroovyScriptEngineConfigurator,GroovyScriptEngineConfigurator,0,1
nifi.nifi-nar-bundles.nifi-scripting-bundle.nifi-scripting-processors.src.main.java.org.apache.nifi.script.impl.AbstractModuleClassloaderConfigurator,AbstractModuleClassloaderConfigurator,1,0
nifi.nifi-nar-bundles.nifi-gcp-bundle.nifi-gcp-processors.src.test.java.org.apache.nifi.processors.gcp.credentials.service.GCPCredentialsServiceTest,GCPCredentialsServiceTest,0,1
nifi.nifi-nar-bundles.nifi-gcp-bundle.nifi-gcp-processors.src.test.java.org.apache.nifi.processors.gcp.credentials.service.MockCredentialsServiceProcessor,MockCredentialsServiceProcessor,1,1
nifi.nifi-nar-bundles.nifi-gcp-bundle.nifi-gcp-processors.src.test.java.org.apache.nifi.processors.gcp.credentials.factory.CredentialsFactoryTest,CredentialsFactoryTest,0,1
nifi.nifi-nar-bundles.nifi-gcp-bundle.nifi-gcp-processors.src.test.java.org.apache.nifi.processors.gcp.credentials.factory.MockCredentialsFactoryProcessor,MockCredentialsFactoryProcessor,0,1
nifi.nifi-nar-bundles.nifi-gcp-bundle.nifi-gcp-processors.src.test.java.org.apache.nifi.processors.gcp.pubsub.PublishGCPubSubIT,PublishGCPubSubIT,0,1
nifi.nifi-nar-bundles.nifi-gcp-bundle.nifi-gcp-processors.src.test.java.org.apache.nifi.processors.gcp.pubsub.ConsumeGCPubSubIT,ConsumeGCPubSubIT,0,1
nifi.nifi-nar-bundles.nifi-gcp-bundle.nifi-gcp-processors.src.test.java.org.apache.nifi.processors.gcp.pubsub.AbstractGCPubSubIT,AbstractGCPubSubIT,1,0
nifi.nifi-nar-bundles.nifi-gcp-bundle.nifi-gcp-processors.src.test.java.org.apache.nifi.processors.gcp.bigquery.PutBigQueryBatchTest,PutBigQueryBatchTest,1,1
